seed,model,t,ref_bin,action,price,true_demand,estimated_demand,true_revenue,estimated_revenue,true_dynamic_q,estimated_dynamic_q
5,structured,0,9,0,0.5,95.36908501514996,291.0546569824219,47.68454250757498,145.52732849121094,418.3533349377213,1812.5005064964294
5,structured,0,9,1,0.65,90.67852769181764,164.125,58.941042999681464,106.68125,429.7949018858154,1773.8701182842256
5,structured,0,9,2,0.8,82.12735763411494,92.54965209960938,65.70188610729195,74.0397216796875,451.76542444283945,1748.8175115585327
5,structured,0,9,3,0.95,68.46015003234307,52.18852233886719,65.03714253072592,49.57909622192383,452.13452068959543,1724.606277179718
5,structured,0,9,4,1.1,50.62496744995102,29.428966522216797,55.68746419494613,32.37186317443848,450.5001220392577,1708.7885463535786
5,structured,0,9,5,1.25,32.62929005454785,16.59492301940918,40.786612568184815,20.743653774261475,438.4343578763836,1697.70619956851
5,structured,0,9,6,1.4,18.618382790150854,9.357831954956055,26.065735906211195,13.100964736938476,434.9927483051748,1887.660188627243
5,structured,0,9,7,1.55,9.752783704079249,5.276858806610107,15.116814741322836,8.179131150245667,436.9903581286562,1884.4009560346603
5,structured,0,9,8,1.7,4.856815435025609,2.9756038188934326,8.256586239543536,5.058526492118835,435.2083423225362,1882.8503696799278
5,structured,0,9,9,1.85,2.3545349060340417,1.6779357194900513,4.355889576162977,3.1041810810565944,447.97619865049086,1887.4088719904423
5,structured,0,9,10,2.0,1.1261946057365684,0.946183443069458,2.2523892114731368,1.892366886138916,450.65232183047516,1886.9979472637176
5,structured,0,10,0,0.5,96.26731126558707,346.5176696777344,48.133655632793534,173.2588348388672,418.98751451892747,1840.4477031230927
5,structured,0,10,1,0.65,92.41418199787566,195.68746948242188,60.06921829861918,127.19685516357423,446.13275663416664,1801.9746450424193
5,structured,0,10,2,0.8,85.19528019683106,110.50987243652344,68.15622415746485,88.40789794921875,455.25360231633437,1763.435078907013
5,structured,0,10,3,0.95,73.1058578630005,62.40777587890625,69.45056496985046,59.28738708496093,464.263222814162,1735.7040702641011
5,structured,0,10,4,1.1,56.217650088579795,35.243316650390625,61.83941509743778,38.76764831542969,459.4871604056366,1715.7301941096782
5,structured,0,10,5,1.25,37.75406687981454,19.902820587158203,47.19258359976817,24.878525733947754,456.11959599873177,1899.4377496242523
5,structured,0,10,6,1.4,22.270013882530897,11.239641189575195,31.178019435543252,15.735497665405273,453.05156282287663,1891.95732254982
5,structured,0,10,7,1.55,11.920292202211755,6.347318649291992,18.476452913428222,9.838343906402589,445.4282089964209,1887.6301870942116
5,structured,0,10,8,1.7,6.008665017400762,3.58449649810791,10.214730529581296,6.093644046783447,453.8350396039092,1890.3983349561693
5,structured,0,10,9,1.85,2.9312230751356347,2.024258613586426,5.4227626890009235,3.7448784351348876,453.82269530800295,1888.8504588127137
5,structured,0,10,10,2.0,1.4063627043245475,1.1431516408920288,2.812725408649095,2.2863032817840576,460.5452154102665,1988.6329680800438
5,structured,0,11,0,0.5,96.99680116107118,412.6293029785156,48.49840058053559,206.3146514892578,419.3522594666695,1873.5035197734833
5,structured,0,11,1,0.65,93.84858183053655,233.37847900390625,61.00157818984876,151.69601135253907,448.0989563487183,1826.7231923103332
5,structured,0,11,2,0.8,87.8147149230382,131.99623107910156,70.25177193843057,105.59698486328125,457.3491500973001,1780.6241658210754
5,structured,0,11,3,0.95,77.29422593967385,74.65557861328125,73.42951464269015,70.92279968261718,468.2421724870017,1747.3394828617572
5,structured,0,11,4,1.1,61.65665045213191,42.2243537902832,67.82231549734512,46.44678916931153,465.47006080554394,1723.4093349635602
5,structured,0,11,5,1.25,43.16800165217519,23.88161849975586,53.96000206521899,29.852023124694824,475.83354545255236,1906.0738480091095
5,structured,0,11,6,1.4,26.405460607285157,13.507173538208008,36.967644850199214,18.91004295349121,458.8411882375326,1895.131867837906
5,structured,0,11,7,1.55,14.49216314878228,7.639504909515381,22.462852880612534,11.841232609748841,449.41460896360525,1889.633075797558
5,structured,0,11,8,1.7,7.412406519066317,4.320817947387695,12.601091082412738,7.345390510559082,456.22140015674063,1891.6500814199449
5,structured,0,11,9,1.85,3.643886542084021,2.443803548812866,6.741190102855438,4.5210365653038025,455.14112272185747,1889.6266169428825
5,structured,0,11,10,2.0,1.754992244482437,1.3821890354156494,3.509984488964874,2.764378070831299,475.991222521974,1998.0434145331383
5,structured,0,12,0,0.5,97.58729785823309,489.7998962402344,48.79364892911654,244.8999481201172,434.85718726466405,1919.6777379989624
5,structured,0,12,1,0.65,95.02634884414431,277.1849060058594,61.767126748693805,180.1701889038086,448.8645049075633,1855.1973698616027
5,structured,0,12,2,0.8,90.02495108803149,156.8629150390625,72.0199608704252,125.49033203125,466.8326187147368,1801.9070152103902
5,structured,0,12,3,0.95,80.99984339846871,88.77101135253906,76.94985122854527,84.3324607849121,474.59759653674405,1761.2950065791608
5,structured,0,12,4,1.1,66.8187772168166,50.236812591552734,73.50065493849827,55.26049385070801,482.42766733746186,1929.8197177410125
5,structured,0,12,5,1.25,48.75026035157896,28.429744720458984,60.9378254394737,35.53718090057373,482.8113688268071,1911.7590057849884
5,structured,0,12,6,1.4,31.00255188723876,16.08880043029785,43.40357264213426,22.524320602416992,470.3553287251269,1900.316163790226
5,structured,0,12,7,1.55,17.508626816403975,9.104887008666992,27.138371565426162,14.112574863433839,470.75868063975406,1898.4172657728195
5,structured,0,12,8,1.7,9.112296101485615,5.152585983276367,15.490903372525546,8.759396171569824,463.8908359915276,1893.8649765491484
5,structured,0,12,9,1.85,4.521747348328749,2.915923595428467,8.365232594408186,5.394458651542664,466.0977225960256,1991.7411234498024
5,structured,0,12,10,2.0,2.188127093613047,1.6501637697219849,4.376254187226094,3.3003275394439697,476.85749222023526,1998.579364001751
5,structured,0,13,0,0.5,98.06400695257524,582.3694458007812,49.03200347628762,291.1847229003906,436.12938163515713,1966.2119038581848
5,structured,0,13,1,0.65,95.98825680419544,329.764404296875,62.39236692272704,214.34686279296875,449.48974508159654,1889.374043750763
5,structured,0,13,2,0.8,91.8713920386427,186.7277069091797,73.49711363091416,149.38216552734374,471.14485893911296,1826.3447113215923
5,structured,0,13,3,0.95,84.22413129810302,105.73383331298828,80.01292473319786,100.44714164733887,477.66067004139666,1777.4096874415875
5,structured,0,13,4,1.1,71.60597938157099,59.871368408203125,78.7665773197281,65.85850524902344,500.64012070706144,1942.080330133438
5,structured,0,13,5,1.25,54.363868723707895,33.90192794799805,67.95483590463488,42.37740993499756,494.90659198762756,1920.1692531228066
5,structured,0,13,6,1.4,36.008390326226596,19.19683265686035,50.41174645671723,26.87556571960449,477.36350253970994,1904.6674089074136
5,structured,0,13,7,1.55,20.998762657360253,10.870131492614746,32.54808211890839,16.848703813552856,480.9480147379104,1901.9542841911316
5,structured,0,13,8,1.7,11.155054018289649,6.155166149139404,18.9635918310924,10.463782453536988,467.3635244500944,1895.5693628311158
5,structured,0,13,9,1.85,5.59880790618217,3.4853386878967285,10.357794626437014,6.447876572608947,482.83903265944616,2001.726913034916
5,structured,0,13,10,2.0,2.725195077021608,1.9735592603683472,5.450390154043216,3.9471185207366943,485.08869092174024,2092.7649428248405
5,structured,0,14,0,0.5,98.44802434215912,692.5807495117188,49.22401217107956,346.2903747558594,436.32139032994905,2021.3175557136535
5,structured,0,14,1,0.65,96.77045353015495,392.3868103027344,62.90079479460072,255.05142669677736,457.71345263891226,1931.4681098759174
5,structured,0,14,2,0.8,93.40109905087812,222.30978393554688,74.7208792407025,177.84782714843752,472.3686245489013,1854.8103729426862
5,structured,0,14,3,0.95,86.98915256370022,125.95132446289062,82.6396949355152,119.65375823974608,491.5667073344788,1994.2129821300507
5,structured,0,14,4,1.1,75.9510916949111,71.3586654663086,83.54620086440221,78.49453201293946,505.41974425173555,1954.7163568973542
5,structured,0,14,5,1.25,59.868766011245214,40.42880630493164,74.83595751405652,50.53600788116455,501.7877135970492,1928.3278510689736
5,structured,0,14,6,1.4,41.33824210826701,22.90525245666504,57.87353895157381,32.06735343933105,501.49384802590174,1916.3720443487168
5,structured,0,14,7,1.55,24.973989440488236,12.977148056030273,38.709683632756764,20.114579486846925,487.1096162517588,1905.2201598644256
5,structured,0,14,8,1.7,13.58728970090943,7.352296829223633,23.09839249154603,12.498904609680176,480.8308824931634,1998.84556940794
5,structured,0,14,9,1.85,6.913842034334687,4.165500640869141,12.79060776351917,7.70617618560791,485.27184579652834,2002.985212647915
5,structured,0,14,10,2.0,3.389516415917816,2.359996795654297,6.779032831835632,4.719993591308594,486.4173335995327,2093.5378178954124
5,structured,0,15,0,0.5,98.7568349146814,823.6990356445312,49.3784174573407,411.8495178222656,436.47579561621023,2086.87669878006
5,structured,0,15,1,0.65,97.4042642802203,466.9379577636719,63.3127717821432,303.50967254638675,458.1254296264548,1979.926355725527
5,structured,0,15,2,0.8,94.65966702001757,264.6976013183594,75.72773361601405,211.75808105468752,473.37547892421287,1888.7206268489363
5,structured,0,15,3,0.95,89.33094060543489,150.05166625976562,84.86439357516313,142.54908294677733,506.7379369624965,2018.770907831192
5,structured,0,15,4,1.1,79.8186777739621,85.06122589111328,87.80054555135831,93.56734848022462,514.7523016343509,1971.3591916680336
5,structured,0,15,5,1.25,65.13548646660541,48.2194709777832,81.41935808325677,60.274338722229004,508.37111416624947,1938.066181910038
5,structured,0,15,6,1.4,46.87906266262438,27.33463478088379,65.63068772767413,38.2684886932373,509.250996802002,1922.573179602623
5,structured,0,15,7,1.55,29.42149721629887,15.495447158813477,45.60332068526325,24.017943096160888,494.0032533042653,1909.1235234737396
5,structured,0,15,8,1.7,16.45164628965632,8.784048080444336,27.967798692415744,14.932881736755371,500.4490367254249,2010.2119181990624
5,structured,0,15,9,1.85,8.50990450070203,4.9795026779174805,15.743323326298754,9.212079954147338,488.2245613593079,2004.4911164164544
5,structured,0,15,10,2.0,4.208772791561883,2.8227756023406982,8.417545583123767,5.6455512046813965,499.94329323376553,2206.1608222424984
5,structured,0,16,0,0.5,99.00481981330958,979.6707763671875,49.50240990665479,489.83538818359375,444.31506775096636,2166.2520713627337
5,structured,0,16,1,0.65,97.91636554813195,555.6761474609375,63.64563760628577,361.1894958496094,461.2933829144846,2038.152041643858
5,structured,0,16,2,0.8,95.68927450589139,315.18341064453125,76.55141960471312,252.146728515625,485.47843200367674,2126.7059524059296
5,structured,0,16,3,0.95,91.29342275597287,178.7742462158203,86.72875161817423,169.83553390502928,508.6022950055076,2046.057358789444
5,structured,0,16,4,1.1,83.20183851339245,101.40201568603516,91.5220223647317,111.54221725463869,518.4737784477244,1989.3340604424477
5,structured,0,16,5,1.25,70.0567142473973,57.515933990478516,87.57089280924662,71.89491748809814,531.1912018835745,1956.1996083974839
5,structured,0,16,6,1.4,52.497918747894005,32.623443603515625,73.4970862470516,45.672821044921875,521.8970188660536,1930.7784014225006
5,structured,0,16,7,1.55,34.29895373265012,18.50424575805664,53.163378285607685,28.681580924987795,510.8958682872251,2015.0282457232477
5,structured,0,16,8,1.7,19.781611144141824,10.495733261108398,33.6287389450411,17.842746543884278,506.10997697805027,2013.1217830061912
5,structured,0,16,9,1.85,10.433122311900135,5.953253746032715,19.301276277015248,11.013519430160521,498.9395770447123,2099.8313437342645
5,structured,0,16,10,2.0,5.2153563078417715,3.376727342605591,10.430712615683543,6.753454685211182,501.95646026632534,2207.268725723028
5,structured,0,17,0,0.5,99.20373586989582,1165.999755859375,49.60186793494791,582.9998779296875,444.41452577925946,2259.4165611088274
5,structured,0,17,1,0.65,98.32916964046117,661.5830688476562,63.91396026629977,430.02899475097655,461.56170557449855,2106.9915405452252
5,structured,0,17,2,0.8,96.52765704666425,375.379150390625,77.2221256373314,300.30332031250003,499.09566902466474,2176.5251451969148
5,structured,0,17,3,0.95,92.92351881438593,212.9883575439453,88.27734287366663,202.33893966674805,510.150886261,2078.5607645511627
5,structured,0,17,4,1.1,86.11650064526928,120.8486557006836,94.72815070979622,132.93352127075195,521.6799067927889,2010.725364458561
5,structured,0,17,5,1.25,74.55466141264027,68.5689926147461,93.19332676580034,85.71124076843262,536.8136358401282,1970.0159316778183
5,structured,0,17,6,1.4,58.054230482065975,38.90574264526367,81.27592267489236,54.468039703369136,529.6758552938944,1939.5736200809479
5,structured,0,17,7,1.55,39.532091528599054,22.074947357177734,61.27474186932854,34.21616840362549,533.7559799023377,2029.4952048659325
5,structured,0,17,8,1.7,23.5952400202534,12.525226593017578,40.111908034430776,21.29288520812988,512.59314606744,2016.571921670437
5,structured,0,17,9,1.85,12.730503807537172,7.1067585945129395,23.551432043943766,13.147503399848937,515.0771796945855,2213.662774437666
5,structured,0,17,10,2.0,6.446476583758966,4.03234338760376,12.892953167517932,8.06468677520752,504.4187008181597,2208.5799578130245
5,structured,0,18,0,0.5,99.36314844931844,1390.2633056640625,49.68157422465922,695.1316528320312,447.32931953285805,2372.0941986262796
5,structured,0,18,1,0.65,98.66130821723351,788.8265991210938,64.12985034120179,512.7372894287109,473.0568627401654,2387.2965133190155
5,structured,0,18,2,0.8,97.20774262159269,447.5752258300781,77.76619409727415,358.0601806640625,499.6397374846075,2234.282005548477
5,structured,0,18,3,0.95,94.26758241011312,253.95159912109375,89.55420328960746,241.25401916503904,516.5059593726002,2119.045862352848
5,structured,0,18,4,1.1,88.59476187202091,144.09046936035156,97.45423805922302,158.49951629638673,541.0745471335509,2042.8042072057724
5,structured,0,18,5,1.25,78.58349830425585,81.75605773925781,98.22937288031981,102.19507217407227,546.6293054993218,1987.300652551651
5,structured,0,18,6,1.4,63.413559101080075,46.38789367675781,88.7789827415121,64.94305114746093,546.5114727431295,2051.2897159457207
5,structured,0,18,7,1.55,45.01660026875219,26.32019805908203,69.7757304165659,40.79630699157715,542.2569684495751,2036.0753434538842
5,structured,0,18,8,1.7,27.88848219771369,14.933942794799805,47.41041973611327,25.38770275115967,527.0487205038103,2114.2055270552637
5,structured,0,18,9,1.85,15.446526508353475,8.473416328430176,28.57607404045393,15.675820207595825,520.1018216910957,2216.1910912454127
5,structured,0,18,10,2.0,7.943854918397836,4.807769775390625,15.887709836795672,9.61553955078125,530.0954787804445,2342.2570312917233
5,structured,0,19,0,0.5,99.49081033980988,1658.1485595703125,49.74540516990494,829.0742797851562,447.39315047810373,2506.0368255794046
5,structured,0,19,1,0.65,98.92814183350669,940.90283203125,64.30329219177935,611.5868408203125,486.1768355791127,2487.808665704727
5,structured,0,19,2,0.8,97.75772226349375,533.9074096679688,78.206177810795,427.125927734375,505.1579338937877,2304.917770922184
5,structured,0,19,3,0.95,95.36908501514996,302.9613952636719,90.60063076439246,287.81332550048825,517.5523868473852,2165.6051686882975
5,structured,0,19,4,1.1,90.67852769181764,171.91297912597656,99.7463804609994,189.10427703857422,548.1463130800014,2074.2098574161528
5,structured,0,19,5,1.25,82.12735763411496,97.55061340332031,102.6591970426437,121.93826675415039,551.0591296616457,2007.043847131729
5,structured,0,19,6,1.4,68.46015003234308,55.35430145263672,95.8442100452803,77.4960220336914,568.3254480782895,2072.7750584959986
5,structured,0,19,7,1.55,50.62496744995104,31.41034698486328,78.46869954742412,48.68603782653809,558.1070003151211,2137.503862130642
5,structured,0,19,8,1.7,32.629290054547866,17.823535919189453,55.46979309273137,30.30001106262207,546.9955407433731,2230.815282100439
5,structured,0,19,9,1.85,18.618382790150864,10.11382007598877,34.444008161779095,18.710567140579222,525.9697558124209,2219.2258381783963
5,structured,0,19,10,2.0,9.752783704079256,5.739005088806152,19.505567408158512,11.478010177612305,533.7133363518074,2344.1195019185543
5,structured,0,20,0,0.5,99.5929862284104,1978.8062744140625,49.7964931142052,989.4031372070312,458.7235055131688,2863.962361097336
5,structured,0,20,1,0.65,99.1422514586288,1123.14990234375,64.44246344810873,730.0474365234376,486.31600683544207,2606.2692614078524
5,structured,0,20,2,0.8,98.20137900379085,637.4881591796875,78.56110320303269,509.99052734375005,505.5128592860254,2387.782370531559
5,structured,0,20,3,0.95,96.26731126558707,361.8316650390625,91.4539457023077,343.7400817871094,535.0742547766356,2228.044772696495
5,structured,0,20,4,1.1,92.41418199787566,205.37179565429688,101.65560019766323,225.90897521972659,550.0555328166653,2111.0145555973054
5,structured,0,20,5,1.25,85.19528019683106,116.56689453125,106.49410024603883,145.7086181640625,564.2265902476562,2132.055282962322
5,structured,0,20,6,1.4,73.1058578630005,66.16215515136719,102.34820100820069,92.62701721191405,574.8294390412099,2087.906053674221
5,structured,0,20,7,1.55,56.21765008857981,37.55297088623047,87.1373576372987,58.20710487365723,566.7756584049957,2147.024929177761
5,structured,0,20,8,1.7,37.75406687981455,21.314685821533203,64.18191369568474,36.23496589660645,555.7076613463265,2236.7502369344234
5,structured,0,20,9,1.85,22.270013882530897,12.097993850708008,41.19952568268216,22.381288623809812,555.407294626331,2355.0227803647517
5,structured,0,20,10,2.0,11.920292202211755,6.866695404052734,23.84058440442351,13.733390808105469,544.5523443109928,2676.012286901474
5,structured,1,0,0,0.5,73.1058578630005,65.20462036132812,36.55292893150025,32.60231018066406,333.28445489460853,1424.4665431082249
5,structured,1,0,1,0.65,56.21765008857981,36.61042404174805,36.541472557576874,23.79677562713623,343.0610910242901,1417.9732291579246
5,structured,1,0,2,0.8,37.75406687981454,20.555641174316406,30.20325350385163,16.444512939453126,336.81748452208166,1410.721806681156
5,structured,1,0,3,0.95,22.27001388253089,11.54136848449707,21.156513188404343,10.964300060272217,336.69155470014914,1406.6498428702355
5,structured,1,0,4,1.1,11.920292202211753,6.480126857757568,13.11232142243293,7.128139543533326,328.79538876009156,1402.9579012155532
5,structured,1,0,5,1.25,6.008665017400762,3.638394594192505,7.510831271750953,4.547993242740631,323.37896506539715,1401.040465760231
5,structured,1,0,6,1.4,2.9312230751356334,2.0428481101989746,4.1037123051898865,2.859987354278564,336.04957150609675,1499.4574746131896
5,structured,1,0,7,1.55,1.4063627043245475,1.1469978094100952,2.1798621917030485,1.7778466045856476,334.4146001634287,1498.6115710318088
5,structured,1,0,8,1.7,0.6692850924284856,0.644004762172699,1.1377846571284254,1.0948080956935882,340.61423208624154,1499.3425640404225
5,structured,1,0,9,1.85,0.31726828424851894,0.3615889549255371,0.58694632585976,0.6689395666122436,341.21488000132496,1499.4682071864604
5,structured,1,0,10,2.0,0.15011822567369917,0.2030213177204132,0.30023645134739835,0.4060426354408264,353.75133759584185,1663.2111228108406
5,structured,1,1,0,0.5,77.29422593967385,75.78218078613281,38.647112969836925,37.891090393066406,335.3786389329452,1429.7553233206272
5,structured,1,1,1,0.65,61.65665045213192,42.598697662353516,40.076822793885746,27.689153480529786,346.6910538121158,1421.9664472222328
5,structured,1,1,2,0.8,43.168001652175185,23.94558334350586,34.53440132174015,19.156466674804687,341.14863233997016,1413.4337604165078
5,structured,1,1,3,0.95,26.405460607285153,13.460295677185059,25.085187576920895,12.787280893325805,340.62022908866567,1408.472823703289
5,structured,1,1,4,1.1,14.492163148782279,7.56630277633667,15.941379463660509,8.322933053970338,331.6244468013191,1404.1526947259902
5,structured,1,1,5,1.25,7.412406519066314,4.253172874450684,9.265508148832893,5.3164660930633545,325.13364194247913,1401.8089386105537
5,structured,1,1,6,1.4,3.643886542084021,2.390793800354004,5.101441158917629,3.347111320495605,337.0473003598245,1499.9445985794066
5,structured,1,1,7,1.55,1.754992244482437,1.343913197517395,2.7202379789477775,2.0830654561519624,334.95497595067343,1498.916789883375
5,structured,1,1,8,1.7,0.8367478599429592,0.7554405927658081,1.4224713619030307,1.2842490077018738,340.8989187910162,1499.5320049524307
5,structured,1,1,9,1.85,0.39700446155886665,0.4246485233306885,0.7344582538839033,0.7855997681617736,341.36239192934914,1499.58486738801
5,structured,1,1,10,2.0,0.187925281339413,0.23870345950126648,0.375850562678826,0.47740691900253296,365.2295823172786,1665.032240331173
5,structured,1,2,0,0.5,80.99984339846871,88.50895690917969,40.499921699234356,44.254478454589844,347.01954016594755,1438.4309319853783
5,structured,1,2,1,0.65,66.81877721681661,49.81324005126953,43.4322051909308,32.3786060333252,350.04643620916085,1426.6558997750283
5,structured,1,2,2,0.8,48.75026035157896,28.035118103027344,39.00020828126317,22.428094482421876,354.53524979300795,1418.113637292385
5,structured,1,2,3,0.95,31.00255188723876,15.778295516967773,29.45242429287682,14.989380741119383,345.1354916305354,1410.8191424131394
5,structured,1,2,4,1.1,17.50862681640398,8.880093574523926,19.259489498044378,9.768102931976319,335.1276232916906,1406.2605754494666
5,structured,1,2,5,1.25,9.112296101485615,4.9977593421936035,11.390370126857018,6.247199177742004,343.3362293277639,1502.844686436653
5,structured,1,2,6,1.4,4.521747348328751,2.8127617835998535,6.330446287660251,3.9378664970397947,338.56518425938594,1500.771590924263
5,structured,1,2,7,1.55,2.188127093613047,1.5830358266830444,3.3915969951002225,2.453705531358719,342.86804442421334,1500.7014614760876
5,structured,1,2,8,1.7,1.045670623191808,0.8909397125244141,1.7776400594260735,1.5145975112915038,342.4055737348913,1500.3138651311397
5,structured,1,2,9,1.85,0.49668016500569656,0.5014249086380005,0.9188583052605386,0.9276360809803008,354.36995944975496,1663.7327162563802
5,structured,1,2,10,2.0,0.23523155709781457,0.2822043299674988,0.47046311419562914,0.5644086599349976,365.3241948687954,1665.1192420721054
5,structured,1,3,0,0.5,84.224131298103,105.30740356445312,42.1120656490515,52.65370178222656,348.72629666728153,1446.9309955239296
5,structured,1,3,1,0.65,71.60597938157099,59.34315872192383,46.543886598021146,38.57305316925049,353.15811761625116,1432.8503469109535
5,structured,1,3,2,0.8,54.363868723707874,33.441219329833984,43.4910949789663,26.752975463867188,359.0261364907111,1422.4385182738304
5,structured,1,3,3,0.95,36.00839032622659,18.844890594482422,34.20797080991526,17.9026460647583,349.89103814757385,1413.7324077367782
5,structured,1,3,4,1.1,20.998762657360242,10.619529724121094,23.098638923096267,11.681482696533203,355.0444981240031,1508.2789699554444
5,structured,1,3,5,1.25,11.155054018289638,5.984347820281982,13.943817522862048,7.480434775352478,346.1785554945877,1504.3141592025756
5,structured,1,3,6,1.4,5.598807906182168,3.372316837310791,7.838331068655035,4.721243572235107,340.0730690403807,1501.5549679994583
5,structured,1,3,7,1.55,2.725195077021607,1.9003785848617554,4.224052369383491,2.945586806535721,343.70049979849665,1501.1933427512645
5,structured,1,3,8,1.7,1.3060710529453003,1.0709058046340942,2.2203207900070105,1.82053986787796,342.8482544654722,1500.6198074877261
5,structured,1,3,9,1.85,0.6212253108462714,0.6034801602363586,1.149266825065602,1.1164382964372634,354.60036796956,1663.921518471837
5,structured,1,3,10,2.0,0.29441107698671376,0.34007489681243896,0.5888221539734275,0.6801497936248779,370.5207666042325,1666.8331546545028
5,structured,1,4,0,0.5,86.98915256370022,125.31500244140625,43.49457628185011,62.657501220703125,350.1088073000802,1456.9347949624062
5,structured,1,4,1,0.65,75.9510916949111,70.71154022216797,49.368209601692215,45.96250114440918,364.903251113437,1441.6480439543723
5,structured,1,4,2,0.8,59.8687660112452,39.90041732788086,47.895012808996164,31.920333862304688,363.57808014665477,1427.7500955343246
5,structured,1,4,3,0.95,41.338242108267,22.514629364013672,39.27133000285365,21.38889789581299,355.13946379649985,1417.8813704133033
5,structured,1,4,4,1.1,24.973989440488236,12.704338073730469,27.47138838453706,13.974771881103516,359.41724758544393,1510.5722591400147
5,structured,1,4,5,1.25,13.587289700909427,7.168681621551514,16.984112126136782,8.960852026939392,349.21885009786246,1505.7945764541626
5,structured,1,4,6,1.4,6.913842034334684,4.045076847076416,9.679378848068557,5.663107585906982,349.1558262771817,1503.9108635306359
5,structured,1,4,7,1.55,3.389516415917814,2.2825169563293457,5.253750444672612,3.537901282310486,345.88168412013783,1502.3371689021587
5,structured,1,4,8,1.7,1.6302499371440946,1.2879555225372314,2.7714248931449608,2.1895243883132935,356.2225260376394,1664.994604563713
5,structured,1,4,9,1.85,0.7767570078015005,0.7267561554908752,1.4370004644327758,1.3444988876581192,366.2907322190326,1665.8993322998285
5,structured,1,4,10,2.0,0.3684239899435989,0.41008657217025757,0.7368479798871977,0.8201731443405151,370.6687924301463,1666.9731780052184
5,structured,1,5,0,0.5,89.33094060543488,149.1361846923828,44.66547030271744,74.5680923461914,351.2797013209475,1468.8453860878944
5,structured,1,5,1,0.65,79.81867777396212,84.26685333251953,51.88214055307538,54.773454666137695,367.41718206482017,1450.4589974761009
5,structured,1,5,2,0.8,65.13548646660541,47.613529205322266,52.10838917328434,38.090823364257815,367.7914565109429,1433.9205850362778
5,structured,1,5,3,0.95,46.87906266262438,26.903217315673828,44.535109529493155,25.558056449890135,360.40324332313935,1422.0505289673804
5,structured,1,5,4,1.1,29.42149721629887,15.201202392578125,32.36364693792876,16.72132263183594,364.59838490965444,1513.555047059059
5,structured,1,5,5,1.25,16.451646289656317,8.589179039001465,20.564557862070394,10.736473798751831,352.79929583379607,1507.570198225975
5,structured,1,5,6,1.4,8.509904500702028,4.853170871734619,11.91386630098284,6.794439220428466,351.39031373009595,1505.0421951651574
5,structured,1,5,7,1.55,4.208772791561882,2.742201089859009,6.523597826920918,4.250411689281464,347.15153150238615,1503.0496793091297
5,structured,1,5,8,1.7,2.033235334265876,1.5494322776794434,3.4565000682519895,2.6340348720550537,368.3102318228518,1667.1888682842255
5,structured,1,5,9,1.85,0.9708476481474066,0.8754806518554688,1.7960681490727022,1.619639205932617,366.6497999036725,1666.174472618103
5,structured,1,5,10,2.0,0.46095721793742084,0.49467533826828003,0.9219144358748417,0.9893506765365601,370.85385888613393,1667.1423555374145
5,structured,1,6,0,0.5,91.29342275597287,177.5317840576172,45.646711377986435,88.7658920288086,361.18175288973123,1484.4514348387718
5,structured,1,6,1,0.65,83.20183851339245,100.45469665527344,54.08119503370509,65.29555282592774,369.7642623713637,1461.1253144979476
5,structured,1,6,2,0.8,70.0567142473973,56.84135437011719,56.04537139791784,45.47308349609375,371.91350519156407,1441.965556013584
5,structured,1,6,3,0.95,52.497918747894005,32.163150787353516,49.8730228104993,30.554993247985838,381.8188820114062,1527.1524805068968
5,structured,1,6,4,1.1,34.29895373265011,18.19921875,37.728849105915124,20.019140625000002,369.9635870776408,1516.8528650522233
5,structured,1,6,5,1.25,19.781611144141824,10.297857284545898,24.72701393017728,12.872321605682373,364.20346135929043,1511.1200775504112
5,structured,1,6,6,1.4,10.433122311900135,5.82694673538208,14.606371236660188,8.157725429534912,355.2343049121254,1506.956993049383
5,structured,1,6,7,1.55,5.2153563078417715,3.297123432159424,8.083802277154746,5.1105413198471075,361.5349034216492,1667.9156214952468
5,structured,1,6,8,1.7,2.5332703226871733,1.865646481513977,4.3065595485681945,3.171599018573761,369.160291303168,1667.7264324307441
5,structured,1,6,9,1.85,1.2128434984274248,1.0556586980819702,2.243760472090736,1.9529685914516448,372.17570492234984,1668.1059734523296
5,structured,1,6,10,2.0,0.5765965558924904,0.597334623336792,1.1531931117849807,1.194669246673584,386.0635383355475,1674.7777898788452
5,structured,1,7,0,0.5,92.92351881438593,211.38731384277344,46.461759407192964,105.69365692138672,361.99680091893777,1501.37919973135
5,structured,1,7,1,0.65,86.11650064526928,119.79167938232422,55.97572541942504,77.86459159851074,371.65879275708363,1473.6943532705307
5,structured,1,7,2,0.8,74.55466141264027,67.88505554199219,59.64372913011222,54.30804443359375,375.51186292375843,1450.800516951084
5,structured,1,7,3,0.95,58.05423048206596,38.46996307373047,55.15151895796266,36.546464920043945,387.0973781588695,1533.143952178955
5,structured,1,7,4,1.1,39.53209152859905,21.800647735595703,43.48530068145895,23.980712509155275,375.72003865318464,1520.8144369363783
5,structured,1,7,5,1.25,23.595240020253392,12.354265213012695,29.49405002531674,15.44283151626587,368.97049745442985,1513.6905874609947
5,structured,1,7,6,1.4,12.730503807537172,7.001073837280273,17.82270533055204,9.801503372192382,358.45063900601724,1508.6007709920407
5,structured,1,7,7,1.55,6.446476583758963,3.967456340789795,9.992038704826392,6.149557328224183,374.84577045942615,1670.7043907403945
