seed,model,t,ref_bin,ref_price,true_action,chosen_action,true_price,chosen_price,price_index_error,wrong_action,action_regret,policy_regret,inmodel_optimism,demand_log_rmse,demand_log_error_at_chosen,state_visit_count,selected_support_count,selected_support_share,selected_in_topk_support
4,structured,2,18,1.85,6,0,1.4,0.5,6,1,106.82941897541508,279.300964685895,1296.766340948318,1.1593540994163585,2.546832843089854,0,0,0.0,1
4,structured,2,19,1.925,6,0,1.4,0.5,6,1,124.53618686372721,297.00773257420707,1414.8607741632286,1.2572447857598592,2.7163810165263005,0,0,0.0,1
4,structured,2,20,2.0,6,0,1.4,0.5,6,1,117.4641656478696,301.50720856064567,1644.7943516926784,1.3588662618757457,2.8852730881492983,0,0,0.0,1
4,structured,3,0,0.5,10,10,2.0,2.0,0,0,0.0,132.849176695266,639.6070345961605,0.3734369664513254,0.7939861531684631,2,0,0.0,0
4,structured,3,1,0.575,10,10,2.0,2.0,0,0,0.0,135.96931314716483,638.7595140882163,0.3460124085715041,0.7078217235618405,0,0,0.0,0
4,structured,3,2,0.65,10,10,2.0,2.0,0,0,0.0,135.96931314716483,638.7783385336363,0.3289095269980261,0.6219342521930928,14,0,0.0,0
4,structured,3,3,0.725,10,10,2.0,2.0,0,0,0.0,148.68893527472085,637.4214888974877,0.32374799560744655,0.5370987756226558,9,0,0.0,0
4,structured,3,4,0.8,10,10,2.0,2.0,0,0,0.0,148.68893527472088,637.4257332694424,0.3309103522710663,0.4535917991863584,0,0,0.0,0
4,structured,3,5,0.875,10,8,2.0,1.7,2,1,13.027117568062437,148.99643071522723,638.3316865526291,0.3497262482629013,-0.011893028310343778,7,0,0.0,0
4,structured,3,6,0.95,10,10,2.0,2.0,0,0,0.0,167.693924465748,713.1634946210397,0.378686356434972,0.28686576664145774,19,17,0.8947368421052632,1
4,structured,3,7,1.025,10,10,2.0,2.0,0,0,0.0,167.693924465748,713.1067156217205,0.4159424861664569,0.20401462786851937,0,0,0.0,0
4,structured,3,8,1.1,10,9,2.0,1.85,1,1,5.18895338163901,172.88287784738705,712.5474800621292,0.45975817568873417,-0.06895698949089601,7,0,0.0,0
4,structured,3,9,1.175,10,9,2.0,1.85,1,1,4.777621244731847,172.47154571047986,712.1828394893835,0.5083614683532844,-0.14754150228109242,4,0,0.0,0
4,structured,3,10,1.25,10,10,2.0,2.0,0,0,0.0,184.04304291277606,802.8124634592275,0.5607333806092274,-0.03727432524081803,1,1,1.0,1
4,structured,3,11,1.325,10,10,2.0,2.0,0,0,0.0,194.5842874610714,805.5562234974285,0.615830337287651,-0.1105916155230105,6,5,0.8333333333333334,1
4,structured,3,12,1.4,4,9,1.1,1.85,5,1,12.962422660251434,197.00546557302752,800.4882742852292,0.6724352512393545,-0.3426897206228756,0,0,0.0,0
4,structured,3,13,1.475,5,10,1.25,2.0,5,1,17.086058563455424,217.19332195278741,881.7163996676435,0.7341934444440098,-0.2022422643168027,15,0,0.0,0
4,structured,3,14,1.55,5,10,1.25,2.0,5,1,22.63853749508462,222.74580088441667,881.2958337530041,0.8026680547426572,-0.23478014910296474,10,0,0.0,0
4,structured,3,15,1.625,4,10,1.1,2.0,6,1,22.690081951502464,233.13110826290824,971.3521337888693,0.8778007092071912,-0.2636371536025741,3,0,0.0,0
4,structured,3,16,1.7,5,10,1.25,2.0,5,1,31.38228644873226,241.82331276013807,970.6796006254807,0.9590445441158879,-0.28967846739314385,3,0,0.0,0
4,structured,3,17,1.775,5,0,1.25,0.5,5,1,93.81615261204985,211.6834360348408,990.589105952913,1.0459874858893425,2.3313087598349265,0,0,0.0,1
4,structured,3,18,1.85,6,0,1.4,0.5,6,1,104.37355056007385,226.17403374975393,1085.6408325867974,1.138026132243478,2.5011241868120058,0,0,0.0,1
4,structured,3,19,1.925,6,0,1.4,0.5,6,1,120.3901662305542,242.19064942023425,1198.936681817333,1.2348325809165788,2.6713408824506164,0,0,0.0,1
4,structured,3,20,2.0,6,0,1.4,0.5,6,1,113.73992688979195,246.58910358505798,1443.4340835401447,1.3362068991625626,2.841971980227374,0,0,0.0,1
4,structured,4,0,0.5,10,10,2.0,2.0,0,0,0.0,128.42533002955668,518.0358640581384,0.39756384719624227,0.861205898367519,2,0,0.0,0
4,structured,4,1,0.575,10,10,2.0,2.0,0,0,0.0,129.6938535895208,517.1224126472363,0.3661560720045039,0.7794097792169347,0,0,0.0,0
4,structured,4,2,0.65,10,10,2.0,2.0,0,0,0.0,129.6938535895208,517.153642011327,0.3434588882063604,0.6977485040305931,23,0,0.0,0
4,structured,4,3,0.725,10,10,2.0,2.0,0,0,0.0,139.35366614956226,516.1758358231498,0.33125638196833007,0.6147388574548728,0,0,0.0,0
4,structured,4,4,0.8,10,10,2.0,2.0,0,0,0.0,139.35366614956223,516.1932416159266,0.3314412218934102,0.5319242366516155,5,0,0.0,0
4,structured,4,5,0.875,10,8,2.0,1.7,2,1,9.967308000547831,139.66116159006864,516.8811749725652,0.34416516963272104,0.05688842557969709,2,0,0.0,0
4,structured,4,6,0.95,10,10,2.0,2.0,0,0,0.0,112.87684131177524,530.2047070789924,0.3684461288863368,0.3669104917369849,0,0,0.0,0
4,structured,4,7,1.025,10,10,2.0,2.0,0,0,0.0,112.87684131177524,530.1685689297404,0.40252591610343447,0.28473700656515993,0,0,0.0,0
4,structured,4,8,1.1,3,9,0.95,1.85,6,1,4.990442111015739,117.86728342279098,529.7182260851264,0.4444761498301682,0.007040867695354391,1,0,0.0,0
4,structured,4,9,1.175,3,9,0.95,1.85,6,1,8.923641877904828,121.80048318968007,529.3961372802067,0.49251631048881106,-0.07071683134472939,8,0,0.0,0
4,structured,4,10,1.25,3,10,0.95,2.0,7,1,7.881073550916966,132.849176695266,639.2430888613811,0.5454950989850713,0.044384947879424264,0,0,0.0,0
4,structured,4,11,1.325,5,10,1.25,2.0,5,1,3.99915772341771,135.96931314716483,638.3725513211984,0.6023645960608729,-0.03326530669275585,10,0,0.0,0
4,structured,4,12,1.4,4,9,1.1,1.85,5,1,23.720832130371804,148.68893527472085,637.0028154097529,0.6623985440596297,-0.29108455050736426,12,0,0.0,0
4,structured,4,13,1.475,5,10,1.25,2.0,5,1,22.93304557412651,167.69392446574804,712.7803515492767,0.7258545244943209,-0.1703036852368901,20,0,0.0,0
4,structured,4,14,1.55,5,10,1.25,2.0,5,1,28.485524505755762,173.24640339737726,712.3617649856811,0.7946364180302158,-0.20782127729932132,11,0,0.0,0
4,structured,4,15,1.625,4,10,1.1,2.0,6,1,29.995930132575836,184.04304291277606,802.9153759883143,0.8690034607024968,-0.2414828807004561,1,0,0.0,0
4,structured,4,16,1.7,5,0,1.25,0.5,5,1,81.13637405899215,194.58428746107143,805.923703771153,0.9487908920809132,2.141686990689573,5,0,0.0,1
4,structured,4,17,1.775,5,0,1.25,0.5,5,1,86.65934998725274,200.10726338933202,882.7143824616098,1.0340543245554117,2.307260443424882,0,0,0.0,1
4,structured,4,18,1.85,6,0,1.4,0.5,6,1,93.05991314243744,210.4410263114058,973.3028810664816,1.1242610577872267,2.473260231241685,0,0,0.0,1
4,structured,4,19,1.925,6,0,1.4,0.5,6,1,109.07652881291773,226.45764198188613,1082.3478147696733,1.2199465737669724,2.6418518279060708,0,0,0.0,1
4,structured,4,20,2.0,6,0,1.4,0.5,6,1,102.9815174196716,231.40684744922828,1296.9477745786799,1.3208904705324755,2.8124185625802847,0,0,0.0,1
4,structured,5,0,0.5,10,10,2.0,2.0,0,0,0.0,80.12622074726534,310.53951710791,0.4167186578924491,0.9072254648592611,2,0,0.0,0
4,structured,5,1,0.575,10,10,2.0,2.0,0,0,0.0,83.28391889047518,366.84601899824827,0.38324455436968435,0.8269494590936286,0,0,0.0,0
4,structured,5,2,0.65,10,10,2.0,2.0,0,0,0.0,83.28391889047518,366.8849213278655,0.3576236138496318,0.7468465531190185,23,0,0.0,0
4,structured,5,3,0.725,10,10,2.0,2.0,0,0,0.0,89.07255581446785,366.6884042169284,0.34201534117569743,0.6678714663817417,5,0,0.0,0
4,structured,5,4,0.8,2,9,0.8,1.85,7,1,7.424921469156942,90.70884035963209,367.0406502642399,0.33806031618897714,0.38654459465565977,0,0,0.0,0
4,structured,5,5,0.875,2,8,0.8,1.7,6,1,9.618798229625895,92.90271712010104,366.7711269556535,0.34609872969156696,0.11172512226835096,0,0,0.0,0
4,structured,5,6,0.95,3,10,0.95,2.0,7,1,4.67749830749824,101.82133218092537,434.29467361135005,0.3658990628991876,0.438994896554631,1,0,0.0,0
4,structured,5,7,1.025,3,10,0.95,2.0,7,1,9.667115684142772,106.8109495575699,434.29088230677115,0.39627197579301854,0.3633306845230651,8,0,0.0,0
4,structured,5,8,1.1,3,9,0.95,1.85,6,1,16.304079528652153,113.44791340207928,433.9730802305421,0.4355776934151661,0.08603368669914235,10,0,0.0,0
4,structured,5,9,1.175,3,9,0.95,1.85,6,1,20.237279295541242,117.38111316896837,433.7086374200472,0.4823268007422618,0.011309637294343977,19,0,0.0,0
4,structured,5,10,1.25,3,10,0.95,2.0,7,1,21.774053057436078,128.42533002955668,517.6257374194474,0.5350143261621226,0.1353540644022499,10,0,0.0,0
4,structured,5,11,1.325,3,10,0.95,2.0,7,1,21.334266836586607,129.6938535895208,516.6788394151687,0.592512586929106,0.060113218633398025,11,0,0.0,0
4,structured,5,12,1.4,4,9,1.1,1.85,5,1,32.70238917744166,139.35366614956223,515.6758235721779,0.6540834851463023,-0.20378472610886766,6,0,0.0,0
4,structured,5,13,1.475,4,10,1.1,2.0,6,1,36.40624895278151,112.87684131177524,529.6935326342054,0.7190455260290601,-0.08589448231216756,5,0,0.0,0
4,structured,5,14,1.55,4,10,1.1,2.0,6,1,39.85722981966322,116.32782217865693,529.1959222325667,0.7879042753975152,-0.15033615275478152,0,0,0.0,0
