gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask,target_q95,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight,bandit_updates,w_clip
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise structured empirical-transition,EtO,255.0236200904796,427.8075954406258,483.28279877863395,-3.1146163502525708,0.735,0.2811316287878788,1.5025,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise structured empirical-transition support top3,EtO,463.5384458084179,427.8075954406258,483.28279877863395,0.6440868751771042,0.0,0.7784961783008657,8.11125,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained,EtO,448.6300230406305,427.8075954406258,483.28279877863395,0.3753465755345588,0.93375,0.035707406999779874,0.27375,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained support top3,EtO,475.482614601531,427.8075954406258,483.28279877863395,0.8593933197580774,0.0,0.7900848327020202,6.54375,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained learned-transition,EtO,426.502256298681,427.8075954406258,483.28279877863395,-0.02353013713156501,0.86625,0.15171288743882544,0.695,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained learned-transition support top3,EtO,475.482614601531,427.8075954406258,483.28279877863395,0.8593933197580774,0.0,0.7900848327020202,6.54375,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained empirical-transition,EtO,414.66129470919446,427.8075954406258,483.28279877863395,-0.23697616124688087,0.82,0.15377619810439194,0.86625,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,3,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,475.482614601531,427.8075954406258,483.28279877863395,0.8593933197580774,0.0,0.7900848327020202,6.54375,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Behaviour cloning,BC,443.6724172075849,415.8730447844656,474.31553538531443,0.47567056327191365,0.09875,0.7942015730748125,10.27375,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Behaviour cloning support top3,BC,438.1305978326061,415.8730447844656,474.31553538531443,0.38084538867714207,0.0,0.8452882988721805,11.4025,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Estimate-then-optimise structured,EtO,175.9703828482278,415.8730447844656,474.31553538531443,-4.104935629364731,0.91875,0.05673076923076923,0.31625,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Estimate-then-optimise structured support top3,EtO,472.2605880131762,415.8730447844656,474.31553538531443,0.9648381280296016,0.0,0.7521934523809525,6.27125,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Estimate-then-optimise structured learned-transition,EtO,158.38472277569423,415.8730447844656,474.31553538531443,-4.405841013302599,0.92625,0.11838006230529595,0.24375,none,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Estimate-then-optimise structured learned-transition support top3,EtO,447.82632609239477,415.8730447844656,474.31553538531443,0.5467474260493796,0.0,0.8109409461152882,11.5425,top3,,,,,,,,,,,,,,,
gate2E_family,N100_noise0p2,100,0.2,4,Estimate-then-optimise structured empirical-transition,EtO,231.3743067984669,415.8730447844656,474.31553538531443,-3.156928051648076,0.77375,0.1742117117117117,0.99375,none,,,,,,,,,,,,,,,
